Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,library
Response To Metal Ion (GO:0010038),Response To Metal Ion (GO:0010038),0.146556027772605,0.477777675203465,0.997896950578339,0.999575860445426,0.997896950578339,,,HIF1A;PPP3CA;HOMER1;BCL2;PPP1CA;NEDD4;AHCYL1;ITPR3;CALM1;KCNMA1;PPP2CA;PPP5C;PPP2CB;TRPC1;TRPC3;IL1A;FGB;SNCA;ITPKA;MAPT;FGA;FGG;IMPA2;AQP3;ATP5F1D;CAV1;CALM2;CALM3,GO_Biological_Process_2023
Response To Molecule Of Bacterial Origin (GO:0002237),Response To Molecule Of Bacterial Origin (GO:0002237),0.329821966447248,1.0936390258152,0.342679127725857,0.429238215352111,0.342679127725857,,,NOCT;SMAD6;FOXP1;HNRNPA0;CITED1;LGALS9;TNFRSF11A;FZD5;CD24;ADAM17;TRIB1;JAK2;FER;OTUD5;IL10;IL6;TLR9;IL12A;TAB2;PTPN22;IL23R;RPS6KA3;IRAK1;MAPKAPK3;IL1B;HMGB2;TNFAIP3;MAPKAPK2;IFNAR1;LY96;TLR4;NOS3;NOS1;IRAK3;TIRAP;SNCA;CD14;PELI1;S100A8;S100A9,GO_Biological_Process_2023
Response To Nutrient Levels (GO:0031667),Response To Nutrient Levels (GO:0031667),0.584189389110828,1.75767755973583,0.00150195073265389,0.00434964932176566,0.00150195073265389,,,EIF4G1;CSH1;GH2;CREBBP;OTUD3;RPS6KB1;MAPKAP1;PRR5;RICTOR;MLST8;MTOR;RPTOR;KCNB1;GH1;PRL;UCP1;PRKAA1;ULK1;PRKAB1;PRKAG1;PRKAG3;PRKAA2;PRKAB2;PRKAG2,GO_Biological_Process_2023
Response To Organic Cyclic Compound (GO:0014070),Response To Organic Cyclic Compound (GO:0014070),0.352792795452029,1.14601842851625,0.259220231822972,0.339991753333028,0.259220231822972,,,BGLAP;SFRP1;FOXA1;DRD2;DRD3;DRD4;ESR1;CTNNB1;STAT5B;FGFR4;WNT8B;ARL6IP5;STAT3;SOCS2;CDKN2D;CREB1;GH1,GO_Biological_Process_2023
Response To Organonitrogen Compound (GO:0010243),Response To Organonitrogen Compound (GO:0010243),0.429780565043659,1.33943392720701,0.0836047774158523,0.133595514423522,0.0836047774158523,,,KAT7;ERLEC1;DRD2;DRD3;DRD4;DERL1;SEL1L;RRAGC;MTOR;VCP;CREB1;RCAN3;CHRNA3;CHRNA7;CHRNB2;GLRA2;GLRA3;IL6;RNF185;RNF5,GO_Biological_Process_2023
Response To Organophosphorus (GO:0046683),Response To Organophosphorus (GO:0046683),-0.218264565999623,-0.799345666993636,0.802395209580838,0.843330344702548,0.802395209580838,,,NDUFS4;ENPP1;RFC3;NT5E;AKR1C1;DUOX2;DUOX1,GO_Biological_Process_2023
Response To Peptide (GO:1901652),Response To Peptide (GO:1901652),0.495971819630825,1.53246867040443,0.0147972162472479,0.0312467883087718,0.0147972162472479,,,EIF2B1;EIF2B2;EIF2B3;EIF2B4;EIF2B5;KAT7;STAT5B;STAT5A;STAT1;STAT3;FYN;IRS1;CACNA1A;CACNA1B;CHRNA7;STAT4,GO_Biological_Process_2023
Response To Peptide Hormone (GO:0043434),Response To Peptide Hormone (GO:0043434),0.43593161065789,1.40583987899114,0.0328738069989396,0.061934741215846,0.0328738069989396,,,EIF2B1;EIF2B2;EIF2B3;EIF2B4;EIF2B5;CRY1;TCF12;TGFBR3;SIRT1;CITED1;STAT5B;STAT5A;STAT1;STAT3;IRS1;OGT;CREB1;SRC;STAT4;TSC1;LEP;MC4R;GNAI1,GO_Biological_Process_2023
Response To Purine-Containing Compound (GO:0014074),Response To Purine-Containing Compound (GO:0014074),-0.145476896411974,-0.604220715496969,0.982905982905983,0.988934802571166,0.982905982905983,,,NDUFS4;ENPP1;ADA;ADORA1;NT5E;DUOX2;DUOX1,GO_Biological_Process_2023
Response To Reactive Oxygen Species (GO:0000302),Response To Reactive Oxygen Species (GO:0000302),0.308336239142268,1.01240207858618,0.484375,0.560715509365007,0.484375,,,RPS3;HIF1A;SIRT1;PDGFRA;PLK3;FYN;AKT1;MAPK1;MAPK3;SQSTM1;JUN;FOS;UCP1;FER;PJVK;CHUK;HBA1;CAMKK2;PEX5;HBB;PEX10;MAPK9;MAPK8;EGFR;PXN;MMP9;APOD;NCF1;MAPT;SOD1;STK24;STK26;PRDX5;APOE;PEX12;PEX13;PEX14;PEX2;PKD2;HMOX1,GO_Biological_Process_2023
Response To Retinoic Acid (GO:0032526),Response To Retinoic Acid (GO:0032526),0.575375471585323,1.85840894967011,1.09528078402801e-05,5.6183026451963e-05,1.09528078402801e-05,,,SNW1;PAX2;RORB;SOX9;WNT5B;RET;WNT11;FZD4;WNT3A;WNT5A;RARA;TBX1;WNT9B;FZD7;ASXL1;WNT3;WNT9A;WNT10B;WNT8A;WNT8B;GSK3B;WNT2;WNT6;WNT7B;RARG;ASCL1;LYN;CDKN2D;RXRB;CREB1;RXRA;PTK6;GATA6,GO_Biological_Process_2023
Response To Steroid Hormone (GO:0048545),Response To Steroid Hormone (GO:0048545),0.384420727670246,1.06412967573247,0.401408450704225,0.485983930110005,0.401408450704225,,,YAP1;MED1;NR3C1;NR1H3;UBE2L3;HSPA8;TGFB1;HSPA1A;UBE3A;TGFB2;TGFB3;ATP1A1;ATP1A2;ATP1A3,GO_Biological_Process_2023
Response To Transforming Growth Factor Beta (GO:0071559),Response To Transforming Growth Factor Beta (GO:0071559),0.586848908211256,1.79559818675149,0.000265840485583398,0.000927878499267671,0.000265840485583398,,,ZFP36L2;RUNX3;ZFHX3;SOX6;SOX9;SFRP1;WNT4;SMAD4;WNT5A;SMAD3;CITED1;NR3C1;WNT10A;WNT2;WNT7A;WWOX;SMAD7;TGFBR1,GO_Biological_Process_2023
Response To Tumor Necrosis Factor (GO:0034612),Response To Tumor Necrosis Factor (GO:0034612),0.326437249558405,1.12476974252257,0.259634888438134,0.3401834577571,0.259634888438134,,,ZFP36L2;RPS3;SFRP1;NPNT;ZC3H12A;CACTIN;NR1D1;NFE2L2;SIRT1;ADAM10;DAB2IP;TNFRSF11A;GATA3;ADIPOQ;AKT1;DHX9;CCL17;NUB1;UBD;JAK2;RELA;CCL22;BAG4;ZFP36;NFKBIA,GO_Biological_Process_2023
Response To Type II Interferon (GO:0034341),Response To Type II Interferon (GO:0034341),0.167527068456709,0.56212295823093,0.983471074380165,0.988934802571166,0.983471074380165,,,RPL13A;WNT5A;CITED1;LGALS9;STAT1;CCL17;CAMK2A;NUB1;UBD;CCL22;IL12RB1;CD40;CALM1;HLA-DPA1;SP100;IL23R;TRIM21;BST2;TLR4;DAPK1;DAPK3;SNCA;PDE12;GBP1;AQP4;CCL2;TLR2;EPRS1;GBP4;CASP1;GBP5;CCL19;CCL20;CCL3;CCL3L1;CCL4;CCL5,GO_Biological_Process_2023
Response To UV (GO:0009411),Response To UV (GO:0009411),0.330983643519637,1.13749915233947,0.24949083503055,0.329619278398026,0.24949083503055,,,SERPINB13;RPL26;EIF2AK4;UBE2A;MYC;CREBBP;SDE2;CCND1;EP300;EIF2S1;USF1;KDM1A;RBX1;METTL3;MEN1;YY1;TNFSF13B;UBE2B;NSMCE3;USP28;USP47;CDKN2D;NPM1;NEDD4;INO80;CDC25A;DCUN1D3;BMF;RELA;TP53;MC1R;AURKB;PRKCD;RUVBL2;IL12A;IL12B;ATF4;CASP9;MFAP4;SIRT6;TENT4A;MAPK8;MAPK13;MAP2K7,GO_Biological_Process_2023
Response To Unfolded Protein (GO:0006986),Response To Unfolded Protein (GO:0006986),0.32328659077662,0.991804244471173,0.50328227571116,0.577327879878714,0.50328227571116,,,TRAM1;DAB2IP;DERL1;DAXX;HSPA8;STT3B;HSPB1;HSPA1A;PRKN;PTPN1;HSP90AB1;TOR1B;OPTN;DDIT3;BAX;DNAJB1;HSF1;HSP90AA1,GO_Biological_Process_2023
Response To cAMP (GO:0051591),Response To cAMP (GO:0051591),0.295835797131616,0.919092807503896,0.619825708061002,0.684075933896594,0.619825708061002,,,WT1;CITED1;RAPGEF2;STAT1;HCN1;HCN2;HCN3;HCN4;EZR;RAPGEF3;KCNQ1;RAPGEF1;CFTR;RAP1A;CRHBP;VGF;RAP1B,GO_Biological_Process_2023
Response To dsRNA (GO:0043331),Response To dsRNA (GO:0043331),0.414643144932725,1.16616198291945,0.272938443670151,0.354284978430236,0.272938443670151,,,RIOK3;PMAIP1;RIGI;IFNB1;TLR3;IRAK3;IFNA10;IFNA14;IFNA16;IFNA17;IFNA2;IFNA21;IFNA4;IFNA5;IFNA6;IFNA7;IFNA8;TICAM1;PDE12;TICAM2,GO_Biological_Process_2023
Retina Homeostasis (GO:0001895),Retina Homeostasis (GO:0001895),-0.196731792324961,-0.842075623164614,0.728971962616822,0.779744598257082,0.728971962616822,,,KRT1;SLC28A2;LCN1;PIP;AZGP1,GO_Biological_Process_2023
Retinoid Metabolic Process (GO:0001523),Retinoid Metabolic Process (GO:0001523),0.189110607969189,0.587522542208926,0.956427015250545,0.969046803936377,0.956427015250545,,,KDM5A;ARID4A;E2F1;ALDH1A2;ALDH1A3;ALDH8A1;RDH13;SDR16C5,GO_Biological_Process_2023
Retinol metabolism,Retinol metabolism,-0.611811685797063,-3.33709989258399,1.50454603674759e-14,4.05587197565786e-13,1.50454603674759e-14,,,UGT1A10;UGT2B15;UGT1A6;UGT2B7;UGT2B4;UGT2B28;UGT2B17;UGT2B11;UGT2B10;UGT2A3;UGT2A2;UGT2A1;UGT1A8;UGT1A7;UGT1A5;PNPLA4;UGT1A1;AOX1;UGT1A4;CYP2C9;CYP2C8;CYP3A4;CYP1A2;CYP3A7;CYP3A5;CYP2W1;CYP2S1;CYP2C18;CYP2B6;CYP2A7;CYP2A6;ADH7;ADH6;ADH5;ADH1B,GO_Biological_Process_2023
"Retrograde Protein Transport, ER To Cytosol (GO:0030970)","Retrograde Protein Transport, ER To Cytosol (GO:0030970)",0.607316291053619,1.57650905960015,0.010724926156311,0.0239867280495075,0.010724926156311,,,SELENOS;TMEM129;ERLEC1;DERL1;SEL1L;VCP;DERL2;OS9;UFD1;HM13;NPLOC4,GO_Biological_Process_2023
"Retrograde Transport, Endosome To Golgi (GO:0042147)","Retrograde Transport, Endosome To Golgi (GO:0042147)",0.368603971144202,1.22620710237665,0.130841121495327,0.193663202026378,0.130841121495327,,,VPS26A;VPS29;VPS35;SNX3;TRIM27;RAB29;TBC1D10A;TBC1D10B;TBC1D10C;TBC1D14;TBC1D17;CLTC;RAB7B;WIPF3;DENND2A;DENND5A;RAB6A;ASB15;GGA1;RNF126;UBE2O;CLTCL1;TRAPPC10;RAB6B;RAB9A;RAB9B;GCC2;EHD3;GBF1;TMED9;BET1L;GOSR1;RAB7A;RAB43;RGP1;RIC1;RBSN,GO_Biological_Process_2023
"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)","Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",0.339832246023429,1.07345423150662,0.380645161290323,0.465743524244171,0.380645161290323,,,HTT;PICK1;UVRAG;RAB6A;TMEM115;RAB6B;GBF1;ARF5;COPA;COPB2;COPG2;COPZ1;COPZ2;KDELR1;KDELR2;SEC22B;BICD2;TAPBP;ARF4;TMED10;LMAN2;RAB43;COG3;COG4;COG7;BNIP1;NBAS;RINT1;STX18;USE1;SCFD1;ZW10;ARF3;ATP9A;ATP9B;KIF1C,GO_Biological_Process_2023
Retrograde endocannabinoid signaling,Retrograde endocannabinoid signaling,-0.251816424393115,,,,,,,NDUFAB1;NDUFV2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS2;NDUFC2;NDUFC1;NDUFB9;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB11;NDUFB10;NDUFB1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA3;NDUFA12;NDUFA11;NDUFA10;NDUFA1;NDUFV3;NDUFV1;NDUFS1;NDUFB6;NDUFA2;NDUFA13,GO_Biological_Process_2023
Reverse Cholesterol Transport (GO:0043691),Reverse Cholesterol Transport (GO:0043691),-0.308883155178769,-1.09965630546211,0.27906976744186,0.359792406743517,0.27906976744186,,,APOC3;CES1;LIPG;LCAT;APOA4;APOM;LIPC;APOA2;CLU;SCARB1;APOC2;APOA1;APOE;CETP;ABCG1;ABCA5,GO_Biological_Process_2023
Rheumatoid arthritis,Rheumatoid arthritis,0.383976015177825,1.32694313777892,0.0364741641337386,0.0673655480429254,0.0364741641337386,,,CTLA4;IL15;LTB;TNFRSF11A;CD80;CD86;CD28;TNFSF11;TNFSF13;CSF2;TNFSF13B;CXCL12;JUN;FOS;IL6;IFNG;CTSL;IL11;TGFB1;VEGFA;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;CSF1;TGFB2;TNF;IL23A;ATP6V1H;ANGPT1;TEK;FLT1;TGFB3;IL1B;IL17A;ATP6V0B;ATP6V0C;ATP6V0E1;ATP6V0E2;ATP6V1A;ATP6V1B2;ATP6V1C1;ATP6V1D;ATP6V1E1;ATP6V1F;ATP6V1G1;TLR4;CTSK;IL1A,GO_Biological_Process_2023
Rho Protein Signal Transduction (GO:0007266),Rho Protein Signal Transduction (GO:0007266),0.388224298782938,1.2476920976233,0.154419595314164,0.222708739058675,0.154419595314164,,,CDH13;NTN1;SHTN1;TNFRSF25;RHOG;RHOBTB1;WAS;LIMK1;EPS8;EPS8L2;RHOA;CDC42;CFL1;MYO9B;NGFR;ADRA2A;RHOBTB2;PDPN;ROCK2;ROCK1;GNA12;TAX1BP3;RHOV;GNA13;RHOB;RHOU,GO_Biological_Process_2023
Ribonucleoprotein Complex Biogenesis (GO:0022613),Ribonucleoprotein Complex Biogenesis (GO:0022613),0.523746093649886,1.80532337463779,2.25219282224446e-06,1.385207915429e-05,2.25219282224446e-06,,,RPL11;RPL14;RPL26;RPL26L1;RPL35A;RPL38;RPL5;RPL7;RPS11;RPS13;RPS15;RPS15A;RPS16;RPS17;RPS19;RPS24;RPS25;RPS28;RPS3A;RPS4X;RPS5;RPS8;RPS14;RPS7;RPS9;RPS23;RPS6;RPS27;TGS1;TNIP1;SNU13;NPM1;XPO1;GLUL;BOP1;BYSL;EBNA1BP2;LTV1;NIP7;PES1;RIOK1;RIOK2;WDR12;NOP58;NOP56;EXOSC10;BMS1;DHX37;EMG1;FBL;FCF1;HEATR1;KRR1;MPHOSPH10;NOL6;NOP14;PNO1;PWP2;RCL1;RRP36;RRP7A;RRP9;TBL3;UTP11;UTP15;UTP18;UTP20;UTP3;UTP4;UTP6;WDR3;WDR36;WDR43;WDR46;WDR75,GO_Biological_Process_2023
Ribonucleoside Bisphosphate Metabolic Process (GO:0033875),Ribonucleoside Bisphosphate Metabolic Process (GO:0033875),-0.800256705978348,-3.2900671586267,1.66079202042736e-10,2.35108769819158e-09,1.66079202042736e-10,,,ACSM6;ACSM3;ACSF2;ACOT9;ACOT7;ACOT12;ACOT1;OXSM;GLYAT;ACSM5;ACSM4;ACSM2B;ACSM2A;MLYCD;CROT;ACOT4;ACSM1;ACOT8;ACSL6;BAAT,GO_Biological_Process_2023
Ribosomal Large Subunit Biogenesis (GO:0042273),Ribosomal Large Subunit Biogenesis (GO:0042273),0.630941531335568,1.83909015055285,0.000506545165392836,0.00165410496018743,0.000506545165392836,,,RPL10;RPL10L;RPL11;RPL14;RPL23A;RPL26;RPL26L1;RPL35A;RPL5;RPL6;RPL7;RPLP0,GO_Biological_Process_2023
Ribosomal Small Subunit Assembly (GO:0000028),Ribosomal Small Subunit Assembly (GO:0000028),0.594007456855211,1.52401139715011,0.0126493165038765,0.0274641451298338,0.0126493165038765,,,RPS15;RPS19;RPS27L;RPS28;RPS5;RPSA;RPS14;RPS27,GO_Biological_Process_2023
Ribosomal Small Subunit Biogenesis (GO:0042274),Ribosomal Small Subunit Biogenesis (GO:0042274),0.49775507462685,1.68962796056652,0.000233218701001574,0.000826281447991836,0.000233218701001574,,,RPS11;RPS13;RPS15;RPS15A;RPS16;RPS17;RPS19;RPS24;RPS25;RPS27L;RPS28;RPS3A;RPS4X;RPS5;RPS8;RPSA;RPS14;RPS7;RPS9;RPS23;RPS6;RPS27;LSM6;SNU13;NPM1;LTV1;NOB1;RIOK1;RIOK2;RIOK3;NOP58;NOP56;EXOSC10;BMS1;DDX52;DHX37;EMG1;FBL;FCF1;HEATR1;KRR1;MPHOSPH10;NOL11;NOL6;NOP14;PNO1;PWP2;RCL1;RRP36;RRP7A;RRP9;TBL3;UTP11;UTP15;UTP18;UTP20;UTP3;UTP4;UTP6;WDR3;WDR36;WDR43;WDR46;WDR75,GO_Biological_Process_2023
Ribosome,Ribosome,0.6446886179611,2.28683868355257,5.47051216919906e-20,3.22378554343033e-18,5.47051216919906e-20,,,RPL10;RPL10A;RPL10L;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL15;RPL17;RPL18A;RPL19;RPL21;RPL22;RPL22L1;RPL23;RPL23A;RPL24;RPL26;RPL26L1;RPL27;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36;RPL36A;RPL36AL;RPL37;RPL37A;RPL38;RPL39;RPL3L;RPL4;RPL41;RPL5;RPL6;RPL7;RPL7A;RPL9;RPLP1;RPLP2;RPL18;FAU;RPS10;RPS11;RPS12;RPS13;RPS15;RPS15A;RPS16;RPS17;RPS18;RPS19;RPS20;RPS21;RPS24;RPS25;RPS26;RPS27L;RPS28;RPS29;RPS3;RPS3A;RPS4X;RPS4Y1;RPS4Y2;RPS5;RPS8;RPS2;RPSA;RPS14;RPS7;RPS9;RPL27A;RPL8;RPS23;RPLP0,GO_Biological_Process_2023
Ribosome Assembly (GO:0042255),Ribosome Assembly (GO:0042255),0.528015084566986,1.62651172223853,0.00381659585592747,0.0100012966896796,0.00381659585592747,,,RPL10;RPL10L;RPL11;RPL23A;RPL5;RPL6;RPS15;RPS19;RPS27L;RPS28;RPS5;RPSA;RPS14;RPLP0;RPS27;EIF2S1,GO_Biological_Process_2023
Ribosome Biogenesis (GO:0042254),Ribosome Biogenesis (GO:0042254),0.495665784742379,1.73622682375787,2.68433523290305e-06,1.62729796176467e-05,2.68433523290305e-06,,,RPL11;RPL14;RPL26;RPL26L1;RPL27;RPL35A;RPL5;RPL7;RPS11;RPS13;RPS15;RPS15A;RPS16;RPS17;RPS19;RPS24;RPS25;RPS28;RPS3A;RPS4X;RPS5;RPS8;RPS14;RPS7;RPS9;RPS23;RPS6;RPS27;EIF2S1;TNIP1;XRN2;MTREX;SNU13;NPM1;XPO1;GLUL;BOP1;BYSL;EBNA1BP2;LTV1;NIP7;NOB1;PES1;RIOK1;RIOK2;WDR12;WDR18;NOP58;NOP56;TSC1;MRM2;EXOSC10;DCAF13;PELP1;BMS1;DDX47;DDX49;DHX37;EMG1;FBL;FCF1;HEATR1;KRR1;MPHOSPH10;NOC4L;NOL6;NOP14;PNO1;PWP2;RCL1;RRP36;RRP7A;RRP9;TBL3;UTP11;UTP15;UTP18;UTP20;UTP3;UTP4;UTP6;WDR3;WDR36;WDR43;WDR46;WDR75,GO_Biological_Process_2023
Ribosome biogenesis in eukaryotes,Ribosome biogenesis in eukaryotes,0.452191019025248,1.49220046107463,0.0106640302003411,0.0239138517943933,0.0106640302003411,,,CSNK2A3;DROSHA;CSNK2A1;CSNK2A2;CSNK2B;XRN2;SNU13;XPO1;NXF2;NXT1;GNL3;NOB1;RBM28;RIOK1;RIOK2;NOP58;NOP56;XRN1;BMS1;EMG1;FBL;FCF1;HEATR1;IMP3;IMP4;MPHOSPH10;NOL6;PWP2;RCL1;RRP7A;SNORD3A;TBL3;UTP14A;UTP14C;UTP15;UTP18;UTP4;UTP6;WDR3;WDR36;WDR43;WDR75,GO_Biological_Process_2023
SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146),SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146),0.648386081944606,2.01438429756962,2.75655351579841e-06,1.66388098469053e-05,2.75655351579841e-06,,,CUL2;FBXW7;RBX1;FBXL21P;SKP1;CUL1;SKP2;FBXL3;BTRC;FBXL17;CUL5;FBXL18;FBXL7;FBXW11;FBXO4;FBXO6;FBXW4;FBXW5;CCNF;FBXL12;FBXL13;FBXL14;FBXL15;FBXL16;FBXL20;FBXL4;FBXL8;FBXO17;FBXO2;FBXO27;FBXO31;FBXO44;FBXO9;FBXL5,GO_Biological_Process_2023
SMAD Protein Signal Transduction (GO:0060395),SMAD Protein Signal Transduction (GO:0060395),0.586786354751392,1.82300831549975,0.000176767033495933,0.000652005331701155,0.000176767033495933,,,RUNX2;SMAD6;SKI;HIPK2;SMAD4;SMAD3;CITED1;GDF1;LEFTY1;NODAL;SMAD2;BMP2;GDF2;SMAD5;SMAD9;INHA;INHBA;BMP4;BMP7;SMAD7;INHBB;MSTN;MAGI2;BMP10;JUN;FOS,GO_Biological_Process_2023
SNARE interactions in vesicular transport,SNARE interactions in vesicular transport,0.338871904385775,1.00006754546784,0.506666666666667,0.58042194092827,0.506666666666667,,,STX1A;VAMP2;STX1B;VAMP1;BET1;VAMP8;VAMP7;STX17;SEC22B;BET1L;GOSR1;STX4;VAMP4;BNIP1;STX18;USE1;YKT6;SNAP23;VAMP3;STX3;GOSR2;STX5,GO_Biological_Process_2023
Salivary secretion,Salivary secretion,0.266942354493813,0.914355147200474,0.664627930682977,0.721889059730246,0.664627930682977,,,ATP1B4;PRKCB;PRKCG;PRKG1;KCNN4;ITPR2;ITPR1;CHRM3;PRKCA;ITPR3;VAMP2;PLCB1;PLCB3;PRKG2;ADCY2;ADCY3;ADCY4;ADCY7;ADCY9;ADCY5;ADCY6;PLCB2;ADCY8;ADCY1;ADRB2;GNAQ;CALM1;PRKACB;PRKACG;KCNMA1;ADRB1;ADRB3;GNAS;PRKACA;ADRA1A;ADRA1B;ADRA1D;ATP2B1;PLCB4;ATP2B2;ATP1A1;ATP1A2;ATP1A3;ATP1A4;FXYD2;NOS1,GO_Biological_Process_2023
Salmonella infection,Salmonella infection,0.399656410582086,1.45926927638027,0.00011676544730752,0.000463041695582561,0.00011676544730752,,,RPS3;LEF1;TCF7;TCF7L1;MYC;TCF7L2;DYNLT1;SKP1;CTNNB1;AKT2;AKT3;ACTB;BCL2;ARPC1B;ACTR2;ACTR3;ARPC1A;ARPC2;ARPC3;ARPC4;ARPC5;AKT1;MAPK1;PIK3CD;MAPK3;PIK3CG;PFN1;PIK3CB;JUN;RHOG;DNM2;CYFIP2;WASF3;RAB7B;ELMO1;FOS;RELA;FLNC;PIK3CA;PFN2;NFKB1;ACTG1;ABI1;BRK1;NCKAP1;NCKAP1L;MAP3K7;MYO6;NFKBIA;PAK3;IL6;FBXO22;RAC1;HRAS;RRAS;RALA;TLR9;MAP2K2;CYFIP1;CHUK;VPS11;VPS16;VPS18;VPS33A;VPS39;VPS41;ELMO2;RAB5B;MAPK14;TRAF6;RHOA;WASL;IKBKG;PAK1;ARF6;PTPRC;CDC42;TAB2;MAPK12;TNF;IKBKB;MAPK11;MYL9;PIK3C3;TAB1;IRAK1;TAB3;RIPK2;RAF1;MAPK9;SNX18;MAP2K1;MAPK8;MAP2K4;RAB5C;MAPK13;MAP2K7;MAPK10;KPNA3;KPNA4;HSP90AB1;MAP2K3;TNFRSF1A;IRAK4;MAP2K6;MYD88;NOD1;IL1B;RAB9A;RAB9B;BAX;GCC2;ANXA2;KPNA1;ROCK2;RAB5A;TLR5;RIPK1;BIRC3;TUBB4B;ARF1;BIRC2;LY96;TLR4;FLNA;TUBA1C;TUBA3C;TUBA3D;TUBB1;TUBB2A;TUBB2B;TUBB3;TUBB6;DYNLL2;TIRAP;ACTR10;DCTN4;DCTN5;DCTN6;TRAF2;FLNB;TUBA1A;TUBB4A;TUBA1B;HSP90AA1;TUBA3E;TUBA8;TUBAL3;PYCARD;TLR6;TUBA4A;DYNC1I1;DYNC1LI1;DYNC1LI2;DYNC2H1;CASP8;KIF5B;DYNLL1;KLC1;MYL12B;CD14;RHOB;TUBB8;EXOC2;EXOC4;EXOC5;EXOC7;NLRP3;DYNC1H1;DYNC1I2;RAB7A;TXN;RIPK3;CYCS;FADD;MYL12A;TLR2;ACTR1A;DCTN2;DCTN3,GO_Biological_Process_2023
Sarcomere Organization (GO:0045214),Sarcomere Organization (GO:0045214),-0.372908693057948,-1.32759390988956,0.0752385479046779,0.122765280354446,0.0752385479046779,,,KRT19;TPM1;TNNT3;TNNT2;TNNT1;TCAP;MYH6;MYH3,GO_Biological_Process_2023
Second-Messenger-Mediated Signaling (GO:0019932),Second-Messenger-Mediated Signaling (GO:0019932),0.291392218859395,0.965059086474909,0.570539419087137,0.639711012374692,0.570539419087137,,,NEUROD1;PDX1;DHX8;LAT2;TNFSF11;PDPK1;NCALD;CHRM3;RCAN3;CXCR4;FCGR3A;PLCG2;EDN1;EDN3;EDNRB;BTK;HTR2B;PPP2CA;CNKSR2;CAMKK2;PPP2R1A;PLCG1;SPHK1;CD36;EIF2AK3;ORC3;NOS3;NOS1;CCR5;PLCE1;LRRK2;INPP5A;NUDT4;APOE;FPR1,GO_Biological_Process_2023
Secondary Alcohol Biosynthetic Process (GO:1902653),Secondary Alcohol Biosynthetic Process (GO:1902653),-0.291313168572482,-1.20993405475254,0.152917034324551,0.221044931533606,0.152917034324551,,,NPC1L1;GLB1;CES1;PLPP6;NSDHL;MSMO1;HSD17B7;DHCR24;ARV1;ACLY;MVD;CYP51A1;LBR;TM7SF2;PMVK;MVK;LSS;DHCR7;INSIG2;INSIG1;HMGCS1;FDFT1;G6PD;HMGCR,GO_Biological_Process_2023
Secondary Alcohol Metabolic Process (GO:1902652),Secondary Alcohol Metabolic Process (GO:1902652),-0.317627120794093,-1.57836263155227,0.00753092464316111,0.0179186507472021,0.00753092464316111,,,UGT1A6;SULT2B1;UGT1A4;IDH3A;IDH3B;GLB1;GBA2;CYP27A1;CH25H;FDX1;CYP11B2;CYP11B1;CYP11A1;OSBPL5;IDH3G;STARD3;SULT2A1;OSBPL1A;CES1;LCAT;APOF;APOA4,GO_Biological_Process_2023
Secretory Granule Organization (GO:0033363),Secretory Granule Organization (GO:0033363),0.460331927563348,1.23704761055048,0.183215130023641,0.255935578544601,0.183215130023641,,,AP3M1;HPS1;HPS4;AP1B1;AP1G1;AP1M1;AP1S1;AP1S2;AP1S3;VPS33B;AP3B1,GO_Biological_Process_2023
Selective Autophagy (GO:0061912),Selective Autophagy (GO:0061912),0.482867021893671,1.54283657006544,0.00971168823089014,0.0220910394767286,0.00971168823089014,,,RETREG1;AUP1;VHL;ULK3;PINK1;OGT;MAP1LC3B;SQSTM1;USP30;ATG5;ULK1;KLHL3;UBA5;PJVK;TGFB1;BECN1;ATG14;RNF213;AMBRA1;ATG13;ATG4B;ATG4D;MAP1LC3C;RB1CC1;UFL1;STING1;PEX5;PIK3C3;PRKN;SNX18,GO_Biological_Process_2023
Semaphorin-Plexin Signaling Pathway (GO:0071526),Semaphorin-Plexin Signaling Pathway (GO:0071526),0.449088267589096,1.27560509355785,0.151376146788991,0.219067479133811,0.151376146788991,,,NELL2;PLXND1;MET;PLXNA4;RAC1;PLXNB3;SEMA3E;SEMA4A;SEMA6A;SEMA6D;SEMA7A;SEMA4D;PLXNA2;PLXNA3;SEMA3A,GO_Biological_Process_2023
