hpo_id,hpo_name,regime,regime_hits,regime_total,equil_hits,equil_total,regime_pct,equil_pct,odds_ratio,p_value,fdr
HP:0000789,Infertility,Topology-Amplified,2,333,68,10259,0.600600600600601,0.662832634759723,0.905552458086872,1,1
HP:0002907,Microscopic hematuria,Topology-Amplified,1,333,26,10259,0.3003003003003,0.253436007408129,1.18545036460243,0.578339791567362,1
HP:0000096,Glomerular sclerosis,Topology-Amplified,1,333,29,10259,0.3003003003003,0.282678623647529,1.06248569420835,0.616970965960482,1
HP:0000092,Renal tubular atrophy,Topology-Amplified,0,333,17,10259,0,0.165708158689931,0,1,1
HP:0002570,Steatorrhea,Topology-Amplified,0,333,52,10259,0,0.506872014816259,0,0.413023498898019,1
HP:0004381,Supravalvular aortic stenosis,Topology-Amplified,1,333,21,10259,0.3003003003003,0.204698313675797,1.46835406905372,0.505134237015799,1
HP:0100820,Glomerulopathy,Topology-Amplified,0,333,33,10259,0,0.321668778633395,0,0.626148917405614,1
HP:0002185,Neurofibrillary tangles,Topology-Amplified,0,333,19,10259,0,0.185203236182864,0,1,1
HP:0010524,Disturbed sensory perception,Topology-Amplified,0,333,21,10259,0,0.204698313675797,0,1,1
HP:0003678,Rapidly progressive,Topology-Amplified,0,333,32,10259,0,0.311921239886929,0,0.625710296659512,1
HP:0006979,Sleep-wake cycle disturbance,Topology-Amplified,3,333,30,10259,0.900900900900901,0.292426162393996,3.0990875196032,0.0840586588962171,0.750396350286715
HP:0000951,Abnormality of the skin,Topology-Amplified,0,333,42,10259,0,0.409396627351594,0,0.643125847882495,1
HP:0002637,Cerebral ischemia,Topology-Amplified,1,333,44,10259,0.3003003003003,0.428891704844527,0.699292606157446,1,1
HP:0003474,Somatic sensory dysfunction,Topology-Amplified,0,333,49,10259,0,0.477629398576859,0,0.407469203861351,1
HP:0010526,Dysgraphia,Topology-Amplified,1,333,38,10259,0.3003003003003,0.370406472365728,0.810175382851513,1,1
HP:0000734,Disinhibition,Topology-Amplified,1,333,19,10259,0.3003003003003,0.185203236182864,1.62322610595953,0.472420432519311,1
HP:0012759,Neurodevelopmental abnormality,Topology-Amplified,0,333,20,10259,0,0.19495077492933,0,1,1
HP:0012433,Abnormal social behavior,Topology-Amplified,2,333,30,10259,0.600600600600601,0.292426162393996,2.06000627881723,0.266454001073315,1
HP:0003259,Elevated circulating creatinine concentration,Topology-Amplified,0,333,47,10259,0,0.458134321083926,0,0.40521522571971,1
HP:0012587,Macroscopic hematuria,Topology-Amplified,1,333,17,10259,0.3003003003003,0.165708158689931,1.81447442763486,0.437550955927232,1
HP:0009926,Epiphora,Topology-Amplified,2,333,24,10259,0.600600600600601,0.233940929915196,2.57642189417013,0.196283701219877,0.981161825786415
HP:0010885,Avascular necrosis,Topology-Amplified,2,333,42,10259,0.600600600600601,0.409396627351594,1.46976970348575,0.649293334904389,1
HP:0032218,Decreased CD4+ T cell proportion,Topology-Amplified,0,333,35,10259,0,0.341163856126328,0,0.628034771355244,1
HP:0000099,Glomerulonephritis,Topology-Amplified,0,333,38,10259,0,0.370406472365728,0,0.63307080028118,1
HP:0000031,Epididymitis,Topology-Amplified,0,333,18,10259,0,0.175455697436397,0,1,1
HP:0002671,Basal cell carcinoma,Topology-Amplified,2,333,46,10259,0.600600600600601,0.44838678233746,1.34147646032913,0.663358538991801,1
HP:0012189,Hodgkin lymphoma,Topology-Amplified,0,333,22,10259,0,0.214445852422263,0,1,1
HP:0000155,Oral ulcer,Topology-Amplified,1,333,60,10259,0.3003003003003,0.584852324787991,0.512019105802561,1,1
HP:0003453,Antineutrophil antibody positivity,Topology-Amplified,0,333,36,10259,0,0.350911394872795,0,0.62943909751381,1
HP:0002102,Pleuritis,Topology-Amplified,0,333,23,10259,0,0.22419339116873,0,1,1
HP:0002216,Premature graying of hair,Topology-Amplified,3,333,38,10259,0.900900900900901,0.370406472365728,2.44484041213711,0.137383295020939,0.887802618567597
HP:0003565,Elevated erythrocyte sedimentation rate,Topology-Amplified,0,333,70,10259,0,0.682327712252656,0,0.174897612135174,0.960824336638378
HP:0100653,Optic neuritis,Topology-Amplified,0,333,19,10259,0,0.185203236182864,0,1,1
HP:0200039,Pustule,Topology-Amplified,1,333,36,10259,0.3003003003003,0.350911394872795,0.855349165296558,1,1
HP:0001971,Hypersplenism,Topology-Amplified,2,333,15,10259,0.600600600600601,0.146213081196998,4.12540251174968,0.098308487205834,0.779810211181069
