Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,library
'De Novo' Post-Translational Protein Folding (GO:0051084),'De Novo' Post-Translational Protein Folding (GO:0051084),0.451035196392776,1.17232911797492,0.275521405049396,0.509277771127654,0.275521405049396,,,CCT2;HSPA1A;HSPA8;HSPA1B;HSPA1L;HSPA2;DNAJB1;HSPA6;DNAJC7;HSPA13;HSPA14;HSPA7;ST13;PTGES3;GAK;HSPA5;CHCHD4;HSPA9;UGGT1,GO_Biological_Process_2023
ABC transporters,ABC transporters,0.598366038834847,1.71349033425716,0.000169805614433306,0.00111800390770138,0.000169805614433306,,,ABCB4;ABCA10;ABCA2;ABCA5;ABCA7;ABCA8;ABCA9;ABCB10;ABCB5;ABCB7;ABCB8;ABCB9;ABCC10;ABCC11;ABCG4;ABCA12;ABCB6;ABCC6;ABCA1;ABCG5;ABCG8;TAP1;TAP2;CFTR;ABCG1;ABCA6,GO_Biological_Process_2023
AGE-RAGE signaling pathway in diabetic complications,AGE-RAGE signaling pathway in diabetic complications,-0.199073101749721,,,,,,,NOX4;PIK3CD;NRAS;PIK3R1;THBD;HRAS;KRAS;COL3A1;TNF;PIK3CA;PIK3R3;PIK3R2;COL4A4;COL4A3;STAT5B;COL1A1;COL4A2;COL4A1;F3;TGFB3;PIM1;DIAPH1;COL1A2;ICAM1;PIK3CB;STAT5A;PLCG1;FN1;AGTR1;COL4A5;VCAM1;TGFB2;PRKCB;PLCE1;PLCD4;PLCD3;PLCD1;CYBB;VEGFD;VEGFC;VEGFB;CXCL8;NOS3;COL4A6;PRKCA;MAPK13;SELE;CDKN1B;PRKCE;AKT2;VEGFA;AKT3;EGR1;CCL2;NOX1;AKT1;RAC1;PLCB4;FOXO1;JAK2;CDC42;MAPK12;TGFB1;MAPK1;EDN1;PLCB2;MAPK3;MAPK8;PLCB3;PLCB1;IL6;PLCG2;PRKCD;CDK4;PRKCZ;MMP2;CCND1;SMAD2;CASP3;MAPK9;MAPK10;STAT3;IL1A;STAT1;AGT;IL1B;BAX;MAPK11;NFATC1;AGER;SMAD4;JUN;SMAD3;MAPK14;BCL2;TGFBR2;TGFBR1,GO_Biological_Process_2023
AMPK signaling pathway,AMPK signaling pathway,0.479018783149101,1.46462976986079,0.00049049335508799,0.00285921736258609,0.00049049335508799,,,EIF4EBP1;EEF2K;RPS6KB1;CRTC2;HMGCR;ADIPOQ;ELAVL1;SREBF1;CAB39;CAB39L;STRADA;STRADB;LIPE;SCD;PPARGC1A;CPT1A;PPP2R2A;SCD5;PPP2R2D;SIRT1;CD36;RAB8A;PPARG;RAB2A;TBC1D1;PRKAB1;PRKAG1;PRKAG3;PPP2R3B;TSC1;LEP;PRKAA1;CFTR;PRKAA2;PRKAB2;PRKAG2;RHEB;RPTOR;ACACB;SLC2A4;RAB10;FASN;EEF2;CCNA1;CCNA2;PPP2R5A;PPP2R5E;PPP2R5B;PPP2R1A;AKT1S1;PCK1;RAB11B;PPP2R5C;STK11;PPP2R1B,GO_Biological_Process_2023
ATP Biosynthetic Process (GO:0006754),ATP Biosynthetic Process (GO:0006754),0.571682251024442,1.48591452388955,0.0216195570784524,0.07477676037265,0.0216195570784524,,,PRKAG2;ATP5F1D;ATP5F1E;ATP5MC2;ATP5MC3;ATP5ME;ATP5MF;ATP5MJ;ATP5MK;ATP5PB;ATP5F1B;ATP5MC1;ATP5F1C;ATP5MG;ATP5PD;ATP5PF;ATP5PO;ATP5F1A,GO_Biological_Process_2023
ATP Metabolic Process (GO:0046034),ATP Metabolic Process (GO:0046034),0.17805686950189,0.490276852933491,0.985200845665962,1,0.985200845665962,,,HSPA1A;HSPA8;HSPA1B;PRKAG2;ATP5F1B;PARP1;ATP5F1C;ATP5PO;ATP5F1A,GO_Biological_Process_2023
Acetylcholine Receptor Signaling Pathway (GO:0095500),Acetylcholine Receptor Signaling Pathway (GO:0095500),-0.464627580863714,-1.72413722068617,0.0154322395856664,0.0562241655636322,0.0154322395856664,,,LYPD1;LY6H;LY6G6D;CHRND;CHRNB2;CHRNA7;CHRNA3,GO_Biological_Process_2023
Actin Cytoskeleton Reorganization (GO:0031532),Actin Cytoskeleton Reorganization (GO:0031532),-0.273240934707519,-1.29891750396686,0.0865821721524394,0.217822517309821,0.0865821721524394,,,CDC42BPB;CDC42BPA;SYDE1;SIPA1L1;FGF7;FGF10;ANXA1;THSD7B;THSD7A;GRB2;WHAMM;FARP2,GO_Biological_Process_2023
Actin Filament Bundle Assembly (GO:0051017),Actin Filament Bundle Assembly (GO:0051017),0.282422530096951,0.706742324618407,0.855530474040632,1,0.855530474040632,,,LCP1;EPS8;ESPN;ESPNL;FSCN2;PLS1;USH1C;MICAL1;EZR;RHOD,GO_Biological_Process_2023
Actin Filament Bundle Organization (GO:0061572),Actin Filament Bundle Organization (GO:0061572),0.2826443357879,0.697901601997945,0.865079365079365,1,0.865079365079365,,,LCP1;EPS8;ESPN;ESPNL;FSCN2;PLS1;USH1C;MICAL1;EZR;RHOD,GO_Biological_Process_2023
Actin Filament Organization (GO:0007015),Actin Filament Organization (GO:0007015),-0.170977061767279,,,,,,,BAIAP2L1;DLG1;LMOD1;SH3BP1;ARHGAP25;TPM2;TPM1;RHOF;BAIAP2L2;MYO6;CDC42EP2;TCAP;NEB;PRSS8;INPPL1;MAD2L2;GHSR;WHAMM;DPYSL3;DMTN;ARHGEF2;RND1;GHRL;SH3KBP1;BCAR1;TTN;RHOG;RAC3;RAC2;PLA2G1B;ACTC1;TRPV4;MARCKS;ACTN1;TAGLN2;DBN1;ABI2;BAIAP2;WASL;ARHGAP12;ALDOA;RAC1;ELMO2;WAS;TPM4;TPM3;ACTA1;CDC42;MYO5B;WIPF1;NOSTRIN;SPTA1;HIP1;ELMO1;MCU;ARPC4;MYO7A;HIP1R;CARMIL1;MYO5A;XIRP2;PLS1;MYO15A;EPS8;FLNA;GAS2;GSN;LCP1;CNN2;CD2AP;CORO1A;EVL;ENAH,GO_Biological_Process_2023
Actin Polymerization Or Depolymerization (GO:0008154),Actin Polymerization Or Depolymerization (GO:0008154),-0.207876049063912,-0.837327083556628,0.74025974025974,0.946613579037335,0.74025974025974,,,ARHGAP6;DIAPH3;PREX1;GHSR;DIAPH1;GHRL;WDR1;ABI2;WASL;RAC1;WAS;WASF1;JAK2;DIAPH2;WASF3;WIPF1;CFL1;TWF1;ANG;MICAL1;TWF2;PSTPIP1;GSN;EVL;ENAH,GO_Biological_Process_2023
Action Potential (GO:0001508),Action Potential (GO:0001508),-0.304278724050878,-1.31156229198633,0.0605127519214235,0.165255207524131,0.0605127519214235,,,CHRNA4;CHRNA1;GPER1;KCNH7;KCNH6;KCNA2;KCNA1;DMD;KCNQ1;KCNH2;KCND2;KCNMB4;KCNMB3;KCNMB2;SLC4A3;KCNE5;KCNE4;KCNE3;KCNE2;KCNE1,GO_Biological_Process_2023
Activation Of Adenylate Cyclase Activity (GO:0007190),Activation Of Adenylate Cyclase Activity (GO:0007190),-0.517395212855672,-1.91994703076176,0.00439303937517731,0.0196688887076484,0.00439303937517731,,,ADORA3;PRSS8;EDNRA;CRHR1;CALCR;P2RY11;DRD5;DRD1;ADRB3;ADRB1;GIPR;LHCGR,GO_Biological_Process_2023
Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202),Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202),0.378155698537662,0.898213684621925,0.643771827706636,0.875705559600944,0.643771827706636,,,IFI16;NLRC4;LGMN;CYCS;RIPK2;TBC1D10A;BAK1;ASPH;CASP8;CYFIP2;CASP9,GO_Biological_Process_2023
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),0.417252507776397,1.21268228645766,0.156982670744139,0.33892374261833,0.156982670744139,,,RPS27L;DYNLL1;VCP;CASP8AP2;IFT57;PPARG;SNCA;S100A8;NLRP1;S100A9;MUL1;PYCARD;NLRC4;EGLN3;ROBO1;CYCS;NLRP12;NOD1;SMAD3;CARD8;DIABLO;BBC3;TNFSF15;BAX;APAF1;HIP1R;CRADD;PIDD1;CASP2;MAPT;BID;EIF2AK3;ATP2A3;CASP10;HIP1,GO_Biological_Process_2023
Activation Of GTPase Activity (GO:0090630),Activation Of GTPase Activity (GO:0090630),-0.242731448616894,-1.33283732163788,0.0685242741687017,0.181970016959108,0.0685242741687017,,,SYDE1;SIPA1L1;ARHGAP42;SCRIB;GMIP;ARHGAP45;ARHGAP29;ARHGAP24;ARHGAP22;BCR;SYDE2;ARHGAP25;NTRK3;NTF3;ARHGEF5;ARHGEF10,GO_Biological_Process_2023
Activation Of Phospholipase C Activity (GO:0007202),Activation Of Phospholipase C Activity (GO:0007202),-0.213778474591903,-0.861102120534279,0.727272727272727,0.93753064626851,0.727272727272727,,,ARHGAP6;CD86;NMUR1;EDNRA;PTH;P2RY6;HTR2B;HTR2A;EGFR;LPAR2;LPAR1;C5AR1;AVPR1B;AVPR1A;SELE;PHB1;RASGRP4;PLCB2;PHB2;TXK;P2RY12;ANG;ITK;GNAQ;GNA15,GO_Biological_Process_2023
Activation Of Protein Kinase Activity (GO:0032147),Activation Of Protein Kinase Activity (GO:0032147),0.294711330420278,0.874541891765757,0.751008064516129,0.954143756691527,0.751008064516129,,,BORA;CAB39;CAB39L;STRADA;STRADB;TLR3;TPX2;TIRAP;PARK7;TLR6;COPS8;LEP;PRLR;MALT1;AXIN1;CLSPN;TGFBR2;ANG;STK11;MAP3K7;TRAF6;TXN;TNFSF15;PINK1;RIPK3;PPIA,GO_Biological_Process_2023
Activation Of Protein Kinase B Activity (GO:0032148),Activation Of Protein Kinase B Activity (GO:0032148),-0.265664839911988,-1.02832775580672,0.428571428571429,0.683768834636658,0.428571428571429,,,CCDC88A;NTRK3;NRG1;FGF1;NTF3;INSR,GO_Biological_Process_2023
Actomyosin Structure Organization (GO:0031032),Actomyosin Structure Organization (GO:0031032),-0.488898461505912,-2.46452084062687,1.89829172719513e-06,1.99864195065919e-05,1.89829172719513e-06,,,CDC42BPB;CDC42BPA;TNFAIP1;KCTD13;EPB41L5;EPB41L2;EPB41;EPB41L1;SORBS1;LMOD1;TPM1;TNNT3;TNNT2;TNNT1;TMOD4;TMOD2;TMOD1;TCAP;MYH6;MYH3;KRT19;MYO18A,GO_Biological_Process_2023
Acute Inflammatory Response (GO:0002526),Acute Inflammatory Response (GO:0002526),0.393757338408792,0.985349775696208,0.524830699774266,0.777647472077183,0.524830699774266,,,APCS;CEBPB;IL22;MBL2;SIGIRR;TNFSF4;ELANE;IL6;CTNNBIP1;IL6R;INS;ANO6;HP;HPR,GO_Biological_Process_2023
Acute myeloid leukemia,Acute myeloid leukemia,0.268940501195237,0.793648105975109,0.842958459979737,1,0.842958459979737,,,EIF4EBP1;RPS6KB1;PER2;CEBPA;BCL2A1;TCF7;TCF7L1;RELA;LEF1;NFKB1;CD14;CCNA1;TCF7L2;CCNA2;FCGR1A;MYC;ZBTB16;IKBKG;IKBKB;RUNX1;CHUK;SPI1;RARA,GO_Biological_Process_2023
Acylglycerol Biosynthetic Process (GO:0046463),Acylglycerol Biosynthetic Process (GO:0046463),0.413424800456871,1.07457230731611,0.403951701427003,0.656765011163631,0.403951701427003,,,GPAM;DGAT2;LPIN1;PNPLA2;ANG;LPIN2;LPIN3;GCK;PLA2G4A,GO_Biological_Process_2023
Acylglycerol Catabolic Process (GO:0046464),Acylglycerol Catabolic Process (GO:0046464),0.322493647033083,0.807017448999512,0.761851015801354,0.961872122432772,0.761851015801354,,,LIPE;PNPLA2;LCP1;MGLL;LIPC;APOA5;LYPLA2;APOA2;APOC3;GPIHBP1,GO_Biological_Process_2023
Acylglycerol Homeostasis (GO:0055090),Acylglycerol Homeostasis (GO:0055090),0.485203993147903,1.2611405359808,0.170142700329308,0.358589994521206,0.170142700329308,,,RORA;ANGPTL4;LCP1;LIPC;APOC4;ANGPTL3;CETP;ANGPTL8;APOA5;NR1H3;APOA1;SCARB1;APOC2;APOA4;IL18;APOC3;APOE;GPIHBP1,GO_Biological_Process_2023
Acylglycerol Metabolic Process (GO:0006639),Acylglycerol Metabolic Process (GO:0006639),0.303180533180853,0.853973644691098,0.732497387669802,0.941702037886885,0.732497387669802,,,DGAT2;SEL1L;PNPLA2;LCP1;APOBR;MGLL;APOC1;CETP;LMF1;APOA5,GO_Biological_Process_2023
Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),0.292257429983631,0.710731566573204,0.862068965517241,1,0.862068965517241,,,HLA-DRB1;TLR4;IL18BP;CD70;C4BPA;STAT3;MSH2;EBI3;CR1;IL18,GO_Biological_Process_2023
Adenine Nucleotide Transport (GO:0051503),Adenine Nucleotide Transport (GO:0051503),-0.287620077823283,-0.974938745998063,0.447552447552448,0.700491388114178,0.447552447552448,,,SLC35B3;SLC35B2;LRRC8E;LRRC8D;LRRC8C;LRRC8A;SLC25A17;ABCC5;SLC19A1,GO_Biological_Process_2023
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),-0.290024350187758,,,,,,,UCN3;ADGRE5;ADGRE3;ADGRE2;ADGRE1;GPER1;MC2R;CXCL10;UTS2;RAMP3;RAMP1;PTHLH;PTH1R;PTH;CRHR1;CALCR;CALCB;ADM2;CXCL9;CXCL11;DRD3;DRD2;DRD5;DRD1;ADRB3;ADRB1;VIP;GIPR;GHRHR;GHRH;TSHR;PTGER4;PTGER2;LHCGR;GPHB5;GPHA2;ADGRF5;ADORA2A;PTGFR;PTGER1;GPR65;GPR4;GCGR;RAMP2;CALCRL;ADM,GO_Biological_Process_2023
Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),-0.374838904025167,-1.93291445176902,0.00048429006484004,0.00282995905860072,0.00048429006484004,,,OPRL1;NPY1R;GPR37L1;GPR37;CORT;AKAP5;AKAP12;INSL3;FPR2;PSAP;PDE2A;HTR5A;HTR1F;HTR1E;HTR1D;HTR1B;HTR1A;HRH4;HRH3;DRD4;DRD3;DRD2;CHRM4;CHRM5;CHRM1;RGS1;LPAR1;FFAR3;GABBR2;GABBR1;GRM8;GRM7;GRM4,GO_Biological_Process_2023
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),-0.282887787517909,,,,,,,OPRL1;NPY1R;GPR37L1;GPR37;GALR3;GALR2;CORT;FPR1;UCN3;ADGRE5;ADGRE3;ADGRE2;ADGRE1;AKAP5;AKAP12;GPER1;INSL3;MC2R;CXCL10;UTS2;FPR2;RAMP3;RAMP1;PTHLH;PTH2R;PTH1R;PTH;CRHR1;CALCR;CALCB;ADM2;CXCL9;CXCL11;CCR3;PSAP;PDE2A;HTR1F;HTR1E;HTR1D;HTR1B;GNAL;DRD5;DRD1;ADRB3;VIPR2;VIPR1;VIP;SCTR;GLP2R;GIPR;GHRHR;GHRH;TSHR;PTGER4;PTGER2;LHCGR;GPHB5;GPHA2;ADGRF5;ADORA2A;GRK5;CRHR2;RGS1;PTGFR;PTGER1;LPAR1;GPR65;GPR4;FFAR3;GCGR;RAMP2;CALCRL;ADM;GABBR2;GABBR1;GRM8;ADCYAP1R1;ADCYAP1,GO_Biological_Process_2023
Adherens Junction Organization (GO:0034332),Adherens Junction Organization (GO:0034332),0.497426948124279,1.33003435670413,0.0804721030042919,0.205698744577816,0.0804721030042919,,,TBCD;TJP1;CDH11;CDH8;SMAD7;CTNNB1;CDH1;CDH15;CDH4;CDH10;CDH12;CDH13;CDH17;CDH18;CDH3;CDH6;CDH7;CDH9;CDH2,GO_Biological_Process_2023
Adherens junction,Adherens junction,0.337464004489841,0.99794643114987,0.516683518705763,0.768912583877195,0.516683518705763,,,CREBBP;ACTB;EP300;TJP1;TCF7;TCF7L1;LEF1;CSNK2A1;CSNK2A2;CSNK2B;TCF7L2;TGFBR1;TGFBR2;NLK;SMAD3;CSNK2A3;SMAD4;CTNNB1;SNAI2;MAP3K7;SNAI1;LMO7;CTNNA2;CDH1;PTPN6;AFDN;NECTIN1;NECTIN3;NECTIN4;ACTG1;CTNNA1;FER;MAPK3;PARD3;RHOA;NECTIN2;MAPK1;WASF3;ACTN4,GO_Biological_Process_2023
Adipocytokine signaling pathway,Adipocytokine signaling pathway,0.34290031333227,1.01560392918094,0.491902834008097,0.743140185385178,0.491902834008097,,,PPARA;ADIPOQ;PPARGC1A;CPT1A;ACSL1;RXRA;CD36;PRKAB1;PRKAG1;PRKAG3;LEP;RELA;PRKAA1;PRKAA2;PRKAB2;PRKAG2;NFKB1;ACACB;SLC2A4;NFKBIA;NFKBIB;RXRB;PCK1;AGRP;IKBKG;STK11;IKBKB;CHUK;PRKCQ;STAT3;MAPK10;MAPK9,GO_Biological_Process_2023
Adrenergic Receptor Signaling Pathway (GO:0071875),Adrenergic Receptor Signaling Pathway (GO:0071875),-0.397253962403244,-1.38194300256152,0.0774753843846126,0.199747754778019,0.0774753843846126,,,AKAP13;DRD3;DRD2;DRD5;DRD1;ADRB3;ADRB1;RAPGEF2;ADRA1D;ADRA1B;ADRA2C;ADRA2A;ADRA2B;ADRB2;ZDHHC21;PDE4D,GO_Biological_Process_2023
Adrenergic signaling in cardiomyocytes,Adrenergic signaling in cardiomyocytes,-0.103177707620442,,,,,,,CACNG3;CACNG2;CACNG8;CACNG4;AGTR2;TPM2;TPM1;CACNA2D3;TNNT2;TNNC1;MYL4;MYL3;MYL2;MYH6,GO_Biological_Process_2023
Aerobic Electron Transport Chain (GO:0019646),Aerobic Electron Transport Chain (GO:0019646),-0.598038743453889,-3.42547363685753,1.60636943280175e-13,5.81700446120632e-12,1.60636943280175e-13,,,NDUFAB1;NDUFA5;COX15;NDUFV2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS2;NDUFC2;NDUFC1;NDUFB9;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB10;NDUFB1;NDUFAF1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA3;NDUFA10;NDUFA1;NDUFS3;NDUFV3;NDUFV1;NDUFS1;NDUFB6;NDUFA2;UQCRHL;UQCRH;UQCRFS1;UQCRC1;UQCRB;UQCR11;UQCR10;UQCC3;UQCRQ;UQCRC2;SDHD;SDHC;SDHB;SDHA,GO_Biological_Process_2023
Aerobic Respiration (GO:0009060),Aerobic Respiration (GO:0009060),-0.711906650838305,-3.82578450961126,3.46766015512949e-17,2.02139213920963e-15,3.46766015512949e-17,,,OXA1L;NIPSNAP2;NDUFAB1;NDUFA5;NDUFV2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS2;NDUFC2;NDUFC1;NDUFB9;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB11;NDUFB10;NDUFB1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA3;NDUFA12;NDUFA11;NDUFA10;NDUFA1;NDUFS3;NDUFV3;NDUFV1;NDUFS1;NDUFB6;NDUFA2;NDUFA13;MDH2;UQCRH;UQCRC1;UQCRB;SURF1,GO_Biological_Process_2023
African trypanosomiasis,African trypanosomiasis,0.227181101562561,0.626726860722259,0.938494167550371,1,0.938494167550371,,,HBA1;HBB;GNAQ;MYD88;APOA1;IFNG;THOP1;IL1B;IL10;IL18;IL6;PLCB1;PLCB3;PLCB2;NPPA;HPR;IL12A;IL12B,GO_Biological_Process_2023
"Alanine, aspartate and glutamate metabolism","Alanine, aspartate and glutamate metabolism",-0.238408569315763,-0.991396505205162,0.457142857142857,0.709001575971076,0.457142857142857,,,GFPT2;GLUL;GOT1;GOT2;AGXT2;ALDH4A1;CPS1;ASS1;ASL;PPAT;CAD;ADSS2;ADSS1;ADSL;GFPT1,GO_Biological_Process_2023
Alcoholism,Alcoholism,0.410742570183216,1.26554732325691,0.029,0.0936621621621622,0.029,,,HAT1;HDAC8;HDAC3;H3-3A;H2AC1;H2AC11;H2AC12;H2AC21;H2AJ;H2AZ2;H3C1;H3C15;H2AB1;H2BC18;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2BC1;H2BC11;H2BC12;H2BC13;H2BC14;H2BC17;H2BC3;H2BC4;H2BC5;H2BC9;H2AX;H2BC15;H2BC21;H4C1;PPP1CC;HDAC10;HDAC11;HDAC9;HDAC6;HDAC2;H2AZ1;PPP1CB;FOSB;HDAC1;PPP1CA;ATF4;HDAC4;ATF2;HDAC5;HDAC7;GNAO1;GNB5;GNGT1;CREB3L3;GNGT2;GNB1;GNB2;GNB4;GNG10;GNG11;GNG12;GNG2;GNG3;GNG4;GNG5;GNG7;GNG8;SLC18A2;CREB1;GNB3;GNG13;PPP1R1B;H3-4;PDYN;PRKACA,GO_Biological_Process_2023
Aldosterone synthesis and secretion,Aldosterone synthesis and secretion,-0.174891275592379,,,,,,,NR4A1;CAMK1;CACNA1I;CACNA1G;MC2R;CACNA1H;PRKCG;CACNA1S;PDE2A;PRKD3;PRKD2;PRKD1;KCNK9;KCNK3;NPR1;AGTR1;CREB3L4;CREB3L2;CREB3L1;CREB3;ATF6B;KCNJ5;CAMK2G;CAMK2D;CAMK2B;PRKCB;CACNA1C;CAMK2A;DAGLB;DAGLA;PRKCA;STAR;CYP21A2;CYP11B2;CYP11A1;ORAI1;PRKCE;ADCY1;ADCY8;PLCB4;ADCY9;ADCY7;ADCY4;ADCY3;ADCY2;HSD3B2;HSD3B1;ATP1B3;ATP1B2;ATP1B1;NR4A2;ATP2B4;ATP2B3;ADCY6;ADCY5;NPPA;PRKACG;PRKACB;ATP1A4;ATP1A3;ATP1A2;ATP1A1;CACNA1D;CALM1;CALM3;CALM2;GNAS;POMC;ATP2B1;ITPR1;CAMK4;PLCB2;ITPR3;ATP2B2;ITPR2;PLCB3;PLCB1;ATF1;PRKACA;LDLR;AGT;CREB1;CREB3L3;SCARB1;ATP1B4;ATF2;GNAQ;GNA11;ATF4,GO_Biological_Process_2023
Aldosterone-regulated sodium reabsorption,Aldosterone-regulated sodium reabsorption,-0.281203840472674,-1.31608215316628,0.140516967363945,0.311535762523031,0.140516967363945,,,INSR;PIK3CD;PIK3R1;KRAS;PRKCG;PIK3CA;PIK3R3;IGF1;PIK3R2;PIK3CB;IRS1;PRKCB;SGK1;PRKCA;HSD11B2;PDPK1;KCNJ1;SCNN1G;SCNN1B;SCNN1A;ATP1B3;ATP1B2;ATP1B1;FXYD4;FXYD2;ATP1A4;ATP1A3;ATP1A2;ATP1A1;INS;MAPK1;NR3C2;MAPK3;NEDD4L;ATP1B4;SFN,GO_Biological_Process_2023
Allograft rejection,Allograft rejection,0.449606294156717,1.26132297525351,0.132845188284519,0.29901360409835,0.132845188284519,,,HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;HLA-A;HLA-DMA;HLA-DMB;HLA-DOA;HLA-DOB;HLA-B;IFNG;PRF1;HLA-F;HLA-G;GZMB;HLA-C;IL10;HLA-E,GO_Biological_Process_2023
Alpha-Amino Acid Catabolic Process (GO:1901606),Alpha-Amino Acid Catabolic Process (GO:1901606),-0.299723502304147,-1.11221216199943,0.291666666666667,0.528653426021058,0.291666666666667,,,GOT2;HOGA1;ALDH4A1;MTRR;IVD;HIBCH;ACAT1;MCCC2;MCCC1;HIBADH;ALDH6A1;OTC;DDO;HSD17B10;BLMH;FANCA;HMGCL;CBS,GO_Biological_Process_2023
Alpha-Amino Acid Metabolic Process (GO:1901605),Alpha-Amino Acid Metabolic Process (GO:1901605),-0.304389004168763,-1.12952487813869,0.258333333333333,0.485590967997013,0.258333333333333,,,IYD;NOX4;CPS1;ASS1;MMUT;MTRR;MTHFR;MTHFD1,GO_Biological_Process_2023
Alzheimer disease,Alzheimer disease,0.218509914713006,0.696895084304802,0.998001998001998,1,0.998001998001998,,,PSMA8;PSMD4;PSMD9;TUBB;CSNK1E;EIF2S1;LPL;TUBB4B;TUBA1A;TUBB4A;TUBA4A;TUBA1C;TUBA3C;TUBA3D;TUBB1;TUBB2A;TUBB2B;TUBB3;TUBB6;TUBA3E;TUBA8;TUBAL3;TUBA1B;TUBB8;SNCA;BACE1;AMBRA1;ATG101;ATG13;RB1CC1;WIPI2;AXIN2;RELA;EIF2AK2;NFKB1;CSNK2A1;CSNK2A2;CSNK2B;ATP5F1D;ATP5F1E;ATP5MC2;ATP5MC3;ATP5PB;BECN1;ATF4;GNAQ;NAE1;ATP5F1B;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMC6;PSMC1;ADRM1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD1;PSMD11;PSMD12;PSMD13;PSMD2;PSMD3;PSMD6;PSMD7;PSMD8;PSMD14;CYCS;PPID;KLC2;KLC3;KLC4;AXIN1;VDAC2;VDAC3;CASP7;ATG14;ATP5MC1;SEM1;SLC25A6;KLC1;CSNK2A3;COX7A1;CDK5;PPP3CB;CTNNB1;DDIT3;APC;IKBKB;AGER;ATP5F1C;ATP5PD;ATP5PF;ATP5PO;GSK3B;PPP3CA;VDAC1;WIPI1;APAF1;CHUK;IL1B;ATP5F1A;KIF5A;SLC25A5;FRAT1;FRAT2;HSD17B10;KIF5B;IL1A;SLC25A4;MAPT;KIF5C;MAPK10;MAPK9;CASP3;IDE;CSNK1A1;BID;PPP3R1;MAP2K7;EIF2AK3;COX4I2;COX6A1;COX6A2;COX6B1;COX6B2;COX6C;COX7A2;COX7A2L;COX7B;COX7C;COX8A;COX8C;NDUFA4;MCU;ADAM17;ATP2A1;ATP2A2;ATP2A3;APP;DVL1;DVL3;WNT10B;NOS2;IL6;PLCB1;PLCB3;CAPN2;APOE;ITPR2;MAPK8;APH1A;APH1B;PSENEN;COX4I1;COX5A;COX5B;ADAM10;CASP8;NCSTN;MAPK3;ITPR3;PLCB2;PSEN2,GO_Biological_Process_2023
Amide Biosynthetic Process (GO:0043604),Amide Biosynthetic Process (GO:0043604),-0.335780684655488,-1.6479086342836,0.00596668365344709,0.0251505713081809,0.00596668365344709,,,ASMT;NANP;SMPD4;SMPD1;ASAH2;DMD;SMPD2;SLC25A15;NAGS;CPS1;ASS1;ALOXE3;ALOX12B;SPTSSB;SPTSSA;SPTLC3;SPTLC2;SPTLC1;SGMS2;SGMS1;SAMD8;FA2H;DEGS2;DEGS1;CERS6;CERS5;CERS4;CERS3;CERS2,GO_Biological_Process_2023
Amide Transport (GO:0042886),Amide Transport (GO:0042886),-0.153661686035787,-0.641786497866051,0.975,1,0.975,,,SLC17A6;FOLR2;FOLR1;SLC38A5;SLC25A32;SLC19A1;CERT1;SLC14A2;SLC14A1;VAPA;GJA1;OSBP;SLC5A6;SLC1A3;SLC1A1;ABCG2;GIPC1;SLC17A8;AQP8;AQP11;SLC46A1;SLC27A1;PDPN;PLTP;TAP1;ABCB9,GO_Biological_Process_2023
